sentence	label
a no-holds-barred cinematic treat .	1
a rambling ensemble piece with loosely connected characters and plots that never quite gel .	0
if you recognize zeus -lrb- the dog from snatch -rrb- it will make you wish you were at home watching that movie instead of in the theater watching this one .	0
although shot with little style , skins is heartfelt and achingly real .	1
after an uncertain start , murder hits and generally sustains a higher plateau with bullock 's memorable first interrogation of gosling .	1
for the future , one hopes mr. plympton will find room for one more member of his little band , a professional screenwriter .	0
a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity .	1
the script ?	0
this 10th film in the series looks and feels tired .	0
though nijinsky 's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature .	1
silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci-fi work from another .	0
if there 's a heaven for bad movies , deuces wild is on its way .	0
a derivative collection of horror and sci-fi cliches .	0
it 's all surface psychodramatics .	0
an invaluable historical document thanks to the filmmaker 's extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent .	1
the audacity to view one of shakespeare 's better known tragedies as a dark comedy is , by itself , deserving of discussion .	0
laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma .	1
not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '	0
the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .	0
will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .	0
a well made indieflick in need of some trims and a more chemistry between its stars .	1
both exuberantly romantic and serenely melancholy , what time is it there ?	1
unspeakable , of course , barely begins to describe the plot and its complications .	0
should have gone straight to video .	0
a rich tale of our times , very well told with an appropriate minimum of means .	1
bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .	0
what 's hard to understand is why anybody picked it up .	0
lame sweet home leaves no southern stereotype unturned .	0
whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv , they show a remarkable ability to document both sides of this emotional car-wreck .	1
no amount of good intentions is able to overcome the triviality of the story .	0
` this movie sucks . '	0
the delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a scrooge or two .	1
at once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance .	0
this is an exercise not in biography but in hero worship .	0
y tu mamá también is hilariously , gloriously alive , and quite often hotter than georgia asphalt .	1
