sentence	label
their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .	0
given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube .	0
a remarkable movie with an unsatisfying ending , which is just the point .	1
a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .	1
the lively appeal of the last kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .	1
-lrb- a -rrb- boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .	0
in truth , it has all the heart of a porno flick -lrb- but none of the sheer lust -rrb- .	0
it 's a long way from orwell 's dark , intelligent warning cry -lrb- 1984 -rrb- to the empty stud knockabout of equilibrium , and what once was conviction is now affectation .	0
chris columbus ' sequel is faster , livelier and a good deal funnier than his original .	1
meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo 's lifetime milestones with the dutiful precision of a tax accountant .	1
`` red dragon '' never cuts corners .	1
... a great , participatory spectator sport . '	1
cinematic poo .	0
a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction .	0
instead of using george and lucy 's most obvious differences to ignite sparks , lawrence desperately looks elsewhere , seizing on george 's haplessness and lucy 's personality tics .	0
no big whoop , nothing new to see , zero thrills , too many flashbacks and a choppy ending make for a bad film .	0
... a bland , pretentious mess .	0
there is a subversive element to this disney cartoon , providing unexpected fizzability .	1
an impeccable study in perversity .	1
outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken	0
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .	0
some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .	0
the logic of it all will be greek to anyone not predisposed to the movie 's rude and crude humor .	0
most thrillers send audiences out talking about specific scary scenes or startling moments ; `` frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .	1
high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd .	0
a deliberative account of a lifestyle characterized by its surface-obsession -- one that typifies the delirium of post , pre , and extant stardom .	1
this quiet , introspective and entertaining independent is worth seeking .	1
combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .	1
while there are times when the film 's reach exceeds its grasp , the production works more often than it does n't .	1
the satire is unfocused , while the story goes nowhere .	0
the movie eventually snaps under the strain of its plot contrivances and its need to reassure .	0
bad company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them .	0
meticulously uncovers a trail of outrageous force and craven concealment .	1
although ... visually striking and slickly staged , it 's also cold , grey , antiseptic and emotionally desiccated .	0
the locations go from stark desert to gorgeous beaches .	1
a finely tuned mood piece , a model of menacing atmosphere .	1
it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing .	1
below may not mark mr. twohy 's emergence into the mainstream , but his promise remains undiminished .	1
rewarding .	1
a straight-ahead thriller that never rises above superficiality .	0
